timestamp;id;linear_velocity_x;linear_velocity_y;linear_acceleration_x;linear_acceleration_y;yaw_rate;force_x;force_y;torque_n;fault_label
4.1160000000000005;3;0.5311895605383297;-0.10299175253262176;-0.15288694202899933;-0.01380887720733881;-1.1481162756954513;267.1805;2.592;61.4;0
4.6160000000000005;3;0.6818911497095973;-0.09442977580838648;-0.13527190685272214;-0.01848122663795948;-0.9558189799526858;301.088;2.592;112.79999999999998;0
5.1160000000000005;3;0.8219975582672178;-0.02311343164379445;-0.14908917248249054;-0.017226018011569973;-0.7590959200389747;288.0405;2.592;169.0;0
5.6160000000000005;3;0.9270780252385298;-0.024003297302304112;-0.14020435512065887;-0.003576757851988077;0.011991002826134559;317.6045000000001;3.7845;200.0;0
6.1160000000000005;3;1.053596361995088;-0.08710539671205626;-0.1410394310951233;-0.017721900716423992;-0.0487027183532451;311.2605000000001;2.7379999999999995;197.8;0
6.6160000000000005;3;1.166687474309592;-0.07384582951068179;-0.1330213099718094;-0.004130562301725149;1.1251603234770091;315.21800000000013;2.592;192.2;0
7.1160000000000005;3;1.2601215746517251;-0.031221973960333483;-0.1281982958316803;-0.013713466934859751;3.3830804632942395;329.672;4.231999999999998;190.2;0
7.6160000000000005;3;1.3452258041945817;-0.09444113175400302;-0.13351312279701233;-0.019159970805048943;5.428538603265209;309.6845;3.9605;137.0;0
8.116;3;1.416364759361148;-0.21500202984701075;-0.14007414877414706;-0.014120063744485378;7.311127081888204;305.76200000000006;2.7379999999999995;24.4;0
8.616;3;1.4705361747489234;-0.2652627762467561;-0.13413672149181366;-0.011003720574080944;8.722867603597344;301.088;2.9645;26.0;0
9.116;3;1.525740661313845;-0.2979708139428071;-0.15228646993637085;-0.013040194287896156;9.174774508138134;309.6845;4.231999999999998;23.4;0
9.616;3;1.5644225223453248;-0.3630610006358437;-0.14314725995063782;-0.007297544740140437;8.082248850949348;299.538;4.231999999999998;22.0;0
10.116;3;1.6083754099748422;-0.3715991197095349;-0.1384858340024948;-0.01668483205139637;6.727483183999435;323.208;2.592;24.4;0
10.616;3;1.6428287158525912;-0.3315820453665322;-0.14618872106075287;-0.010832993313670158;5.158900697224256;291.848;3.5280000000000005;24.4;0
11.116;3;1.690412829633128;-0.2997373558448034;-0.14928054809570312;-0.017672870308160782;4.754998541334557;329.672;8.192;20.0;0
11.616;3;1.7064346601850873;-0.2814995928854899;-0.1386917382478714;-0.026077864691615105;3.5053939507263165;317.6045000000001;0.7605;22.0;0
12.116;3;1.7374637736259522;-0.2505855144478508;-0.13097119331359866;-0.013441620394587515;1.9265305641589248;252.7605;-77.61800000000002;23.4;0
12.616;3;1.7581672443267242;-0.2343536274164157;-0.13254740834236145;-0.014060419984161856;1.8578028190331104;245.0;-69.5645;27.0;0
13.116;3;1.7873885705753698;-0.2011778041412152;-0.14354969561100006;-0.016929082572460175;1.5401503085531327;267.1805;-36.992;22.0;0
13.616;3;1.7818640713609863;-0.17523546978285154;-0.1450180858373642;-0.0054761869832873344;1.7177747660889748;264.992;-45.602;22.0;0
14.116;3;1.7890323613578123;-0.15886574645192744;-0.14599907398223874;-0.03595779463648796;1.7612785417803625;247.1045;-48.9845;24.4;0
14.616;3;1.8029457392340305;-0.14204519030164495;-0.13583363592624664;-0.031584866344928735;1.146951884210298;256.328;-48.05;24.0;0
15.116;3;1.8083953469488927;-0.1457345804704598;-0.14437168836593628;-0.03289143368601799;1.1435723142885557;264.992;-42.632;22.4;0
15.616;3;1.8132062805145592;-0.14177651108504807;-0.14906011521816254;-0.004391522612422705;0.5137575485435018;254.1845;-39.76199999999999;21.0;0
16.116;3;1.8144599262934649;-0.1179872576861525;-0.15288269519805908;0.003661374561488629;0.9967719537055908;259.9205;-45.0;23.4;0
16.616;3;1.8126517556163697;-0.10791743518377453;-0.1381082832813263;-0.0138203464448452;1.1057669415052591;261.3645;-42.632;24.0;0
17.116;3;1.8215015372661203;-0.09631753743536876;-0.1372644007205963;-0.022642398253083236;0.0584799658460189;267.1805;-44.1045;24.4;0
17.616;3;1.8225448957853203;-0.09064176981746568;-0.13027521967887878;-0.011106712743639946;0.6970917720758891;267.1805;-38.36450000000001;23.0;0
18.116;3;1.8250078530001848;-0.08372143335383282;-0.14659538865089414;-0.020209383219480515;0.4286950693176782;259.9205;-39.76199999999999;28.6;0
18.616;3;1.8351986356879764;-0.09024725027110847;-0.13867367804050446;-0.029252074658870694;0.3652072745181783;256.328;-34.322;22.0;0
19.116;3;1.8359678240235844;-0.0658397293830463;-0.1297985166311264;-0.02328253537416458;-0.3211003588170259;252.7605;-25.088;21.0;0
19.616;3;1.827991237880976;-0.026335764901628103;-0.12516096234321594;-0.03682127594947815;0.18374398497656613;144.722;-17.298000000000002;21.4;0
20.116;3;1.8282677229517288;-0.05326165583917019;-0.17314018309116366;-0.012696591205894949;-0.18152731558755064;139.39200000000002;-27.378000000000004;-3.8;0
20.616;3;1.7778758047146437;-0.05225107590773328;-0.1690087467432022;-0.02461981400847435;-0.1968392566522109;163.0205;-21.218000000000004;-106.2;0
21.116;3;1.722240656042766;-0.004295536518361844;-0.16847781836986542;-0.05076387897133827;-0.5900316653525843;181.202;-20.808000000000003;-106.6;0
21.616;3;1.6426293136023054;0.030570703424550018;-0.16799898445606232;-0.04979610070586205;-0.759594296698571;176.41799999999995;-20.2005;-122.4;0
22.116;3;1.5842617553933358;-0.011379108253797563;-0.15850351750850675;-0.06427385658025743;-1.3642774984762591;170.528;-20.808000000000003;-103.0;0
22.616;3;1.5281752837416516;-0.01543915458673714;-0.16278798878192902;-0.07376784086227417;-3.5655878102641485;185.4405;-18.6245;-93.4;0
23.116000000000003;3;1.4987785087851038;0.06572364999112956;-0.1550900787115097;-0.08585573732852936;-4.454652022897789;185.4405;-16.7445;-118.2;0
23.616000000000003;3;1.4513094622435965;0.13333716157391645;-0.16136427223682406;-0.0839478150010109;-5.566293116920086;170.528;-16.7445;-105.6;0
24.116000000000003;3;1.4679383769468684;0.11242718056149988;0.040509317070245736;-0.02440418675541877;-7.166564955622961;164.73799999999997;-19.208;-101.6;0
24.616000000000003;3;1.434055283337464;0.20656201238141395;0.16769680380821228;-0.1261841207742691;-8.443993330062266;184.2245;-16.380499999999998;22.4;0
25.116000000000003;3;1.40646554649294;0.3017929274831619;0.30908292531967163;-0.12257221341133118;-9.568553785085253;181.202;-13.2845;21.4;0
25.616000000000003;3;1.275029100897601;0.3385342233124447;0.2914602756500244;-0.16173318028450012;-9.051668291237293;174.64049999999997;-14.112000000000002;59.4;0
26.116000000000003;3;1.194039134056215;0.32182748341399164;0.2207127362489701;-0.1378193199634552;-8.66046970484781;177.60799999999998;-18.2405;121.8;0
26.616000000000003;3;1.181837326135111;0.31647066619651226;0.2306423634290695;-0.1556120216846466;-8.454845732154213;190.3445;-16.380499999999998;166.0;0
27.116000000000003;3;1.1366485561367417;0.3580188287874309;0.2123509496450424;-0.15347017347812653;-6.212140923510868;154.56800000000004;-19.602;186.8;0
27.616000000000003;3;1.1026436212775608;0.3517676685978283;0.1705693006515503;-0.13366563618183136;-3.920028553603709;154.56800000000004;-20.808000000000003;191.8;0
28.116000000000003;3;1.085056496320419;0.30879071060424285;0.2150019109249115;-0.14472733438014984;-1.7938861151884409;170.528;-17.672;200.0;0
28.616000000000003;3;1.0529728916545988;0.2605938877172442;0.18367038667202;-0.14284534752368927;-0.3042430665168084;177.60799999999998;-23.328000000000007;200.0;0
29.116000000000003;3;1.0489952327204997;0.21533068128232674;0.19346089661121368;-0.1361151486635208;1.8587079772673785;163.0205;-12.482;200.0;0
29.616000000000003;3;1.0502283052147678;0.17036854342289726;0.15350016951560974;-0.1557805985212326;3.3820245322548903;174.64049999999997;-13.2845;200.0;0
30.116000000000003;3;1.0610635822935903;0.11091275603245036;0.14291886985301971;-0.15939654409885404;4.80634441721929;177.60799999999998;-6.6125000000000025;200.0;0
30.616000000000003;3;1.041950884748967;0.060735694728220185;0.14403250813484192;-0.14957056939601898;5.60872508456566;125.0;-7.2;200.0;0
31.116000000000003;3;1.0460745616897615;-0.0050368389708487045;0.10785818099975586;-0.13563618063926694;7.1622039764607095;125.0;-12.482;200.0;0
31.616000000000003;3;1.0401716858131334;-0.09343504041307922;0.16021446883678436;-0.1323312222957611;8.64630057129932;134.162;-10.951999999999998;195.4;0
32.116;3;1.0313979184497737;-0.15036068034070255;0.21186436712741846;-0.1402209848165512;9.635010342461626;137.8125;-9.522;22.0;0
32.616;3;0.9873951896111408;-0.192830372274721;0.1878703385591507;-0.1338607519865036;10.011765496140818;131.5845;-9.1125;26.0;0
33.116;3;0.9958943422013355;-0.2443405362339136;0.17826570570468905;-0.13591516017913818;9.706369568784355;151.80050000000003;-8.844500000000002;25.6;0
33.616;3;0.9800666404372717;-0.2957288206379755;0.1707160770893097;-0.14804212749004364;9.158474292041467;204.8;-2.592;22.4;0
34.116;3;0.994975596140638;-0.3351959990543416;0.17988814413547516;-0.15342073142528534;8.942873031110265;206.082;-2.3805;110.2;0
34.616;3;1.006365342957078;-0.3477042432140706;0.17818719148635864;-0.13065125048160553;8.174326602163191;194.688;-3.1205;162.4;0
35.116;3;1.0202059100628156;-0.3762897226239341;0.19718888401985168;-0.15369583666324615;8.622500054120735;193.442;-5.201999999999999;141.6;0
35.616;3;0.9940718248903868;-0.3756054612428676;0.16822338104248047;-0.1471177339553833;9.163346127287788;202.8845;-2.9645;21.4;0
36.116;3;0.9754498679531032;-0.4120852470581956;0.15897436439990995;-0.14311961829662326;8.923225607630147;200.978;-1.7405;20.4;0
36.616;3;0.9809755920819924;-0.43726559422750944;0.10076899826526642;-0.15039527416229248;7.989400723663794;221.1125;-1.4580000000000002;25.0;0
37.116;3;1.009981572206203;-0.4206515510396472;0.0982605591416359;-0.15934070944786072;7.436298925971736;361.25;2.592;23.4;0
37.616;3;1.049843472599646;-0.3873585538526851;0.07683809101581572;-0.16563180088996887;6.732002351644563;333.7445;2.7379999999999995;22.4;0
38.116;3;1.086837708971579;-0.40077786484479977;0.08946355432271957;-0.16853924095630646;5.898529554500049;291.848;0.5780000000000001;26.0;0
38.616;3;1.1316361968814153;-0.38151234114512506;0.10719292610883713;-0.14843128621578214;4.777421872976829;233.24450000000004;0.08449999999999999;24.0;0
39.116;3;1.1874964178662213;-0.3309894137075369;0.09348948299884796;-0.10766977071762084;4.253260091571044;227.81250000000003;0.060499999999999984;27.0;0
39.616;3;1.238724526752877;-0.29021856556965997;0.16191543638706207;-0.09327942132949828;3.7593854812639473;229.842;0.018000000000000002;25.0;0
40.116;3;1.342886775643649;-0.24390895814429905;0.21648374199867249;-0.1644359827041626;2.4998959865649266;231.20000000000005;0.5780000000000001;-22.4;0
40.616;3;1.4022987845910848;-0.2391427360761001;0.18134194612503046;-0.10398061573505404;2.947230413068813;236.672;0.1805;-51.8;0
41.11600000000001;3;1.4466860005997306;-0.22648714862570998;0.17104236781597135;-0.13784784078598022;2.1527846851900696;236.672;0.968;-94.0;0
41.61600000000001;3;1.5030256156721291;-0.1805680757926684;0.1985251605510712;-0.10562634468078612;0.6176810083547347;236.672;2.592;-110.6;0
42.11600000000001;3;1.5246542718026246;-0.15943597135599874;0.17934203147888186;-0.12848523259162906;0.30701032059597194;219.122;2.592;-114.2;0
42.61600000000001;3;1.5654927648704673;-0.11020611847745593;0.210891455411911;-0.10993989557027817;-1.3774298008662158;222.4445;1.2005;-106.6;0
43.11600000000001;3;1.588456812996681;-0.074313755003745;0.1160399615764618;-0.08010949194431305;-2.204791393485665;197.8205;1.7405;-100.0;0
43.61600000000001;3;1.6098059093416606;-0.015034437410123763;0.14761720597743988;-0.1164000928401947;-3.698020942597811;184.2245;3.3620000000000005;-96.0;0
44.11600000000001;3;1.6305463602151504;0.03123480022873435;0.08289337903261185;-0.1298886239528656;-4.096748697995238;190.3445;1.7405;-67.0;0
44.61600000000001;3;1.6238038497708134;0.07432941656375269;0.15375179052352905;-0.13039375841617584;-4.119483798603556;184.2245;2.2445000000000004;24.4;0
45.11600000000001;3;1.5825477901713554;0.09970614442717583;0.14801593124866486;-0.10065098851919174;-5.297969730304389;181.202;1.3004999999999998;23.0;0
45.61600000000001;3;1.4907930466370691;0.13926916662464756;0.198121041059494;-0.09378883242607117;-5.2657017909399615;187.272;3.5280000000000005;23.4;0
46.11600000000001;3;1.4117117057157953;0.17281196498780424;0.14667688310146332;-0.08954625576734543;-4.749742605517444;184.2245;2.2445000000000004;21.4;0
46.61600000000001;3;1.3553934127394702;0.17122901897993334;0.11584266275167465;-0.08137772977352142;-5.094891049144199;177.60799999999998;0.28800000000000003;24.4;0
47.11600000000001;3;1.3447371067905258;0.17827082127639568;0.09344498068094254;-0.08475778996944427;-4.7178272894857685;179.4005;-0.6479999999999999;21.0;0
47.61600000000001;3;1.30207334601454;0.2335368183763273;0.13471369445323944;-0.0884714275598526;-4.144679139632634;185.4405;0.1805;20.0;0
48.11600000000001;3;1.2745475839408595;0.2445725865764337;0.11252526938915253;-0.06888513267040253;-4.113982569147336;206.082;0.08449999999999999;23.4;0
48.61600000000001;3;1.2476988333563537;0.2091476380154868;0.07475946843624115;-0.11826062202453612;-3.78096926455204;274.5405;9.1125;23.4;0
49.11600000000001;3;1.2606756940482762;0.22088178089846866;0.08514264971017838;-0.11309904605150226;-4.419256658850479;274.5405;7.8125;20.4;0
49.61600000000001;3;1.2617694788553235;0.245150834154362;0.06821998208761215;-0.12212668359279633;-4.475797533910073;261.3645;4.7045;142.2;0
50.11600000000001;3;1.2801829787776122;0.2533598627782119;0.08983218669891357;-0.10974355041980743;-3.3796485196024206;263.538;3.1205;196.4;0
50.61600000000001;3;1.3012922730543035;0.2139398148315807;0.08064641058444977;-0.1096036285161972;-3.4930440307720763;240.12449999999995;3.1205;200.0;0
51.11600000000001;3;1.3331445790358016;0.20736913531226184;0.054161593317985535;-0.09904904663562776;-3.4604776594527364;240.12449999999995;4.7045;200.0;0
51.61600000000001;3;1.3994224087820162;0.23015576290089;0.09071163088083267;-0.1295885294675827;-2.3371605054879785;233.24450000000004;3.1205;200.0;0
52.11600000000001;3;1.4561568851741336;0.24681308066208105;0.0853714793920517;-0.09360508620738983;-0.7431164441722071;229.842;3.1205;200.0;0
52.61600000000001;3;1.4754305778169996;0.18077813355637606;0.09603569656610488;-0.119085893034935;2.0715211220667986;233.24450000000004;3.3620000000000005;200.0;0
53.11600000000001;3;1.516675646239518;0.1249421447300223;0.051640726625919335;-0.13559606671333313;4.148617618329178;248.5125;4.5125;200.0;0
53.61600000000001;3;1.5574812652369328;0.04140517260329015;0.03198985755443573;-0.16796332597732544;5.2208428212450615;245.0;2.9645;200.0;0
54.11600000000001;3;1.5950229148450985;-0.04969850602476756;0.0034966983366757627;-0.086492158472538;7.6513531149390674;240.12449999999995;2.9645;200.0;0
54.61600000000001;3;1.5879475703459147;-0.1121156099666455;0.010162021964788435;-0.1398436725139618;8.783386686015923;254.1845;4.231999999999998;200.0;0
55.11600000000001;3;1.6032911903228295;-0.22244941878798752;-0.029621655121445656;-0.12198322266340254;10.5465130615218;240.12449999999995;4.231999999999998;200.0;0
55.61600000000001;3;1.5899512841049632;-0.3426338009471865;-0.01642831228673458;-0.15666526556015015;11.439837125864697;227.81250000000003;3.9605;200.0;0
56.11600000000001;3;1.56616500245043;-0.4073220468280313;-0.029329193755984306;-0.21147765219211576;13.318145235201143;241.5125;2.7379999999999995;200.0;0
56.61600000000001;3;1.538165586676714;-0.4699159588721132;-0.033889658749103546;-0.22057083249092105;13.898514118022046;233.24450000000004;4.231999999999998;188.8;0
57.11600000000001;3;1.511774189955233;-0.5634943257662574;0.016055479645729058;-0.2847980558872223;14.526484540520814;224.45000000000005;4.231999999999998;151.2;0
57.61600000000001;3;1.4633455977100245;-0.6304864671497926;0.011735767126083374;-0.28855621814727783;15.21856102959332;208.0125;2.7379999999999995;64.0;0
58.11600000000001;3;1.4151509111794345;-0.6902842589571255;-0.054441504180431366;-0.3212984800338745;14.813152392512519;204.8;2.9645;66.0;0
58.61600000000001;3;1.3621320337846632;-0.7100580040384862;0.050775766372680664;-0.3298598229885101;14.969396000522726;211.25000000000003;4.231999999999998;21.0;0
59.11600000000001;3;1.3288586969755558;-0.7028750543797615;-0.01090499386191368;-0.3498121201992035;13.893294979513414;199.712;4.231999999999998;13.4;0
59.61600000000001;3;1.2945918708217552;-0.6729895814514122;0.0320667065680027;-0.3723341822624207;11.349158512288522;194.688;2.9645;-45.2;0
60.11600000000001;3;1.2776979722081168;-0.623588684248644;-0.019557129591703408;-0.418996661901474;10.644666777263618;204.8;4.231999999999998;-77.2;0
60.61600000000001;3;1.247216098757613;-0.6149041688935348;-0.04440682381391525;-0.3650443851947784;8.567763094102787;161.88049999999996;4.5125;-96.4;0
61.11600000000001;3;1.2043190552973224;-0.5989586983238261;-0.031013993546366688;-0.3941836357116699;7.460659871698228;144.722;3.1205;-95.4;3
61.61600000000001;3;1.1324487791974318;-0.5375547871236678;-0.024201521649956703;-0.41459113359451294;5.846234550463837;71.44200000000002;3.1205;-93.4;3
62.11600000000001;3;1.1028139301816882;-0.4975643156482542;-0.061269804835319526;-0.4154057800769806;5.156455249204329;0.33799999999999997;4.231999999999998;-85.8;3
62.61600000000001;3;1.0328376953831593;-0.4778578145302064;-0.03975239768624306;-0.4009981751441956;3.9243678025497473;0.060499999999999984;2.7379999999999995;-134.60000000000002;3
63.11600000000001;3;0.9786975320150648;-0.4685642708012063;-0.02514313347637653;-0.4033913314342499;2.6051623228559464;2.048;2.9645;-151.8;3
63.61600000000001;3;0.9041019506592208;-0.4642597679339968;0.04118955880403519;-0.3909482955932617;1.6168199739872595;0.33799999999999997;2.7379999999999995;-170.0;3
64.116;3;0.8646976893771244;-0.4264054497348073;0.0035190011840313673;-0.3797251880168915;0.28128921500630605;0.33799999999999997;3.9605;-179.6;3
64.616;3;0.8466381872496893;-0.4084125231504764;0.005568508058786392;-0.3913386762142181;-0.7302564479608844;0.032;2.7379999999999995;-180.6;3
65.116;3;0.8124504621517213;-0.3661421789803924;-0.04949471354484558;-0.4343419671058655;-1.6826774348678617;0.032;2.7379999999999995;-181.2;3
65.616;3;0.8028755814825767;-0.3644752910512187;0.009013883769512177;-0.43507274985313416;-2.5085789058186183;0.28800000000000003;3.9605;-176.6;3
66.116;3;0.8007792543261323;-0.3384060921394345;-0.004119576886296272;-0.4369801878929138;-3.787157848734968;0.28800000000000003;3.9605;-176.6;3
66.616;3;0.7982192572707278;-0.315494739024026;0.020353933796286583;-0.4264847338199616;-4.782920274318942;0.060499999999999984;2.7379999999999995;-178.6;3
67.116;3;0.7895501354761999;-0.2852265078206495;0.022890068590641015;-0.4407165944576264;-5.6734752873626775;0.032;2.592;-179.20000000000005;3
67.616;3;0.7901827840173834;-0.2384430102972433;0.018966160714626312;-0.3749565780162811;-5.999980298996782;0.28800000000000003;3.7845;-178.2;3
68.116;3;0.800625303688794;-0.21961879212457067;0.020249823108315468;-0.4148508012294769;-7.0203274591510905;0.33799999999999997;3.7845;-178.6;3
68.616;3;0.7746658735452335;-0.20424971083214172;0.009269554167985916;-0.363592654466629;-7.458821860907121;0.032;2.592;-178.6;3
69.116;3;0.7529569631214601;-0.16419770580073345;-0.036228444427251816;-0.3805588185787201;-7.768412257439344;0.33799999999999997;2.592;-179.20000000000005;3
69.616;3;0.7669146333597526;-0.1046794614727;-0.00010411731636850163;-0.3406030535697937;-7.9956915525232315;0.33799999999999997;3.7845;-161.8;3
70.116;3;0.754704903840364;-0.05750926190417264;-0.024205856025218964;-0.34018951654434204;-8.742487692733942;3.5280000000000005;3.9605;-173.0;3
70.616;3;0.7316216246975885;-0.03519953705040636;-0.011399071663618088;-0.33085739612579346;-8.699300857575139;92.02049999999998;2.7379999999999995;-166.0;3
71.116;3;0.7264660367993638;-0.04977716207869892;-0.005209747236222029;-0.3051316738128662;-9.443603493919422;236.672;2.9645;-155.20000000000005;3
71.616;3;0.7598143560513237;0.010219574033104112;0.031024694442749023;-0.29046234488487244;-10.61360521579199;264.992;4.5125;-162.79999999999995;3
72.116;3;0.8042344395361736;0.09300598038958548;0.013639939017593859;-0.295804500579834;-11.032913384241247;261.3645;4.5125;20.0;3
72.616;3;0.8475311180784127;0.18985437106982408;0.0135336359962821;-0.2740060091018677;-10.359101346241246;250.632;2.9645;23.4;3
73.116;3;0.8796954986558948;0.2392532321284372;-0.038505468517541885;-0.2684991955757141;-11.743326724666105;252.7605;2.9645;24.4;3
73.616;3;0.8955988913483582;0.2931114028645105;-0.006657357793301344;-0.2472533434629441;-11.385619850349734;264.992;4.231999999999998;21.0;3
74.116;3;0.9436516950372859;0.35408476722831955;-0.01972301863133908;-0.2342808097600937;-10.556916930477751;250.632;3.9605;20.0;3
74.616;3;0.9832311037323588;0.3960768390349896;0.01454387977719307;-0.2384505867958069;-9.525350816837452;248.5125;2.7379999999999995;-88.4;3
75.116;3;1.0430030700373158;0.3796445261494848;0.00776520324870944;-0.17034049332141876;-7.521889427846887;245.0;2.9645;-121.8;3
75.616;3;1.0887247416299637;0.3689819015907145;-0.009198209270834923;-0.21015259623527527;-7.495727468139025;236.672;4.231999999999998;-113.79999999999998;3
76.116;3;1.154342668718405;0.383218335903925;-0.02768004685640335;-0.18606065213680267;-7.457053199794777;238.04999999999995;3.9605;-121.8;3
76.616;3;1.1981375549966724;0.3645750741760921;-0.04543618485331535;-0.212002381682396;-7.596755586440787;234.61250000000004;2.7379999999999995;-117.8;3
77.116;3;1.2228183583649392;0.35330801052768435;-0.05200498923659325;-0.20128098130226127;-7.938849748635029;176.41799999999995;2.9645;-102.6;3
77.616;3;1.2373525378787265;0.3699941377249473;-0.0651153028011322;-0.18674185872077945;-7.3740203835144404;40.6125;4.5125;20.0;3
78.116;3;1.229579885206694;0.3950342184273055;-0.05395498499274254;-0.20070648193359367;-7.968650850557934;-6.6125000000000025;8.192;17.8;3
78.616;3;1.197626948857039;0.3972149157564869;-0.04318930581212044;-0.17762120068073273;-7.532204238263082;-74.498;9.8;22.0;3
79.116;3;1.0896988402363004;0.38746322301014097;-0.07919393479824066;-0.1699496954679489;-6.570678114610687;-99.9045;5.5124999999999975;21.4;3
79.616;3;0.951144314646124;0.3975869176179268;-0.06844403594732285;-0.1724982112646103;-6.763742931807887;-102.152;5.5124999999999975;20.0;3
80.116;3;0.8102500926309888;0.4056180691532715;-0.09809716045856476;-0.14207085967063904;-6.230547671178543;-111.392;4.231999999999998;24.0;3
80.616;3;0.713277959503181;0.415867352985522;-0.0698220282793045;-0.13364557921886444;-4.823936790161119;-144.722;4.231999999999998;25.0;3
81.116;3;0.6402422443026434;0.4179682374023113;-0.07382967323064804;-0.14672784507274628;-3.8829708824142415;-170.528;5.000000000000001;20.0;3
81.616;3;0.5303740868760292;0.3775241671823336;-0.06666536629199983;-0.13387104868888855;-3.9536801741384937;-177.60799999999998;5.000000000000001;21.0;3
82.116;3;0.3937799158008559;0.3473353616292663;-0.10486406087875366;-0.11513260006904602;-3.4588802325883217;-191.5805;3.3620000000000005;22.0;3
82.616;3;0.280220535409723;0.3412689611674161;-0.09840328991413116;-0.11457357555627826;-2.375049520540073;-196.5645;3.1205;23.4;3
83.116;3;0.18179192700868368;0.2909491437547585;-0.11246521025896072;-0.1303076446056366;-1.2389879936736028;-196.5645;3.3620000000000005;29.6;3
83.616;3;0.08207027402422501;0.2307408958362693;-0.05663548782467843;-0.12091702967882155;0.13592379357840353;-176.41799999999995;4.231999999999998;59.4;3
84.116;3;-0.04374075927658504;0.2003240754993348;-0.07161743193864822;-0.11023616045713423;1.0386673960535986;-188.498;2.9645;63.0;3
84.616;3;-0.15704751742901749;0.15658922795685695;-0.07193813472986221;-0.11858274042606355;1.4892610530411008;-190.3445;3.1205;61.4;3
85.116;3;-0.2549184039221673;0.12312858654744145;-0.10616348683834076;-0.08882200717926025;3.314171331781578;-124.002;3.9605;154.8;3
85.616;3;-0.3470217529134565;0.1078602009992314;-0.1000475287437439;-0.08728285133838654;4.251389666140819;-117.6125;4.231999999999998;188.2;3
86.116;3;-0.4112440136057671;0.09827520727860706;-0.08321242779493332;-0.1572103500366211;5.064934986942818;-93.312;2.7379999999999995;200.0;3
86.616;3;-0.4342484235115009;0.0901541368736208;-0.08425333350896835;-0.09049011021852492;6.298733501876949;-34.322;2.3805;200.0;3
87.116;3;-0.4701191411896194;0.13000676214576426;-0.12357042729854585;-0.1043221652507782;7.836725524304911;0.28800000000000003;3.9605;200.0;3
87.616;3;-0.4719853144151827;0.14805732890828133;-0.09705086797475816;-0.10750605911016464;7.722508055390655;0.018000000000000002;3.9605;200.0;3
88.116;3;-0.4435940088388499;0.15469602085793424;-0.10604175925254823;-0.09313937276601793;8.261483194814941;0.018000000000000002;2.7379999999999995;200.0;3
88.616;3;-0.39394648572879787;0.16600934413006374;-0.09325455874204636;-0.1153620108962059;10.542965049259367;0.28800000000000003;2.592;200.0;3
89.116;3;-0.3683748717041386;0.19907868516997612;-0.10449349880218506;-0.0846204087138176;10.581665485549912;0.22050000000000008;3.7845;200.0;3
89.616;3;-0.3437766694027048;0.2328312755351976;-0.0757886990904808;-0.08131372928619385;10.334331954931713;0.018000000000000002;3.9605;195.8;3
90.116;3;-0.2985944803214395;0.2367217744436076;-0.09042657911777496;-0.10687080025672913;10.878123200721335;0.032;2.7379999999999995;155.8;3
90.616;3;-0.27068255311161965;0.21026312436434308;-0.08841834962368011;-0.11688421666622162;11.230069150179029;0.22050000000000008;2.7379999999999995;128.4;3
91.116;3;-0.2413556707401197;0.2177304833449328;-0.10970011353492737;-0.09457893669605257;10.968873657761623;0.28800000000000003;3.9605;100.6;3
91.616;3;-0.20601858231159487;0.2502486609192876;-0.10702165216207504;-0.13240768015384674;11.522009690454045;0.018000000000000002;3.9605;99.6;3
92.116;3;-0.16508180395627106;0.24028853420124985;-0.12390407174825667;-0.10022713243961334;11.001096468411694;0.28800000000000003;2.7379999999999995;114.2;3
92.616;3;-0.14799437635462948;0.2072224898051924;-0.09446810930967332;-0.10971824824810028;10.903837865430486;0.28800000000000003;2.7379999999999995;19.0;3
93.116;3;-0.14212411478167036;0.22380394406489806;-0.10513965785503387;-0.12975774705410004;10.372114630287431;410.418;3.9605;19.0;3
93.616;3;-0.10553193951360408;0.2352576280327724;-0.08855631947517395;-0.12771640717983246;9.382560970524322;337.842;2.7379999999999995;19.0;3
94.116;3;0.00340254436448478;0.18097618362765572;-0.10926121473312378;-0.10645803064107896;8.337042227423098;412.232;2.592;23.0;3
94.616;3;0.2317243069232107;0.21574770647076888;-0.10146056115627287;-0.1425505429506302;5.743866068659588;365.5125;2.592;20.0;3
95.116;3;0.3846579031961944;0.25233875299955144;-0.11258572340011597;-0.11251908540725708;3.0884445161104916;412.232;3.3620000000000005;16.8;3
95.616;3;0.4646829204936665;0.2255955376679125;-0.11865349113941193;-0.11844152957201005;1.4320886359651566;410.418;1.0579999999999998;23.4;3
96.116;3;0.5828050535511202;0.2503281214739161;-0.12906776368618011;-0.0994986742734909;0.6205099702939245;425.9645;-0.0045000000000000005;56.00000000000001;3
96.616;3;0.7212055865209731;0.2407688176380025;-0.1094537302851677;-0.10730937123298644;0.06116489391411763;469.4805;-0.060499999999999984;144.2;3
97.116;3;0.8442213547660048;0.19219614875836336;-0.11570414155721664;-0.07544418424367905;0.8523311018329692;482.162;-0.33799999999999997;160.4;3
97.616;3;0.9248338935830006;0.1208513398368151;-0.1305653601884842;-0.086265929043293;1.6466377067993416;433.3805;0.7605;190.8;3
98.116;3;0.9909565146797992;0.14792243726115964;-0.11764194071292874;-0.0903237983584404;3.1547963253461293;500.0;0.0045000000000000005;184.6;3
98.616;3;1.0701401562319717;0.1368906871062638;-0.13959477841854095;-0.08051273971796036;4.556122147854534;500.0;-0.08449999999999999;187.8;3
